user_id,duration_text,condition_text,threshold_text,trial,block_id,block_trial_id,gaze_entropy_limit,center_distance,gaze_entropy_limit_norm,center_distance_norm
13,long,no distraction,none,8,9,101,0.31,0.49794793769838996,1.2550318600821941,1.496848135567863
13,long,no distraction,none,8,10,102,-0.0,0.5425161203664607,-0.8637204181268637,1.8223892028589042
13,long,no distraction,none,8,11,103,-0.0,0.615871505135926,-0.8637204181268637,2.358201722459459
13,long,no distraction,none,9,0,104,-0.0,0.5145201359194804,-0.8637204181268637,1.617897071676211
13,long,no distraction,none,9,1,105,-0.0,0.595295411622441,-0.8637204181268637,2.207906982084977
13,long,no distraction,none,9,2,106,0.37,0.4376144102366193,1.665112946187173,1.0561516622649634
13,long,no distraction,none,9,3,107,-0.0,0.5917206037099746,-0.8637204181268637,2.1817953770448524
13,long,no distraction,none,9,4,108,0.08,0.5229671456510394,-0.31694563665355846,1.6795968852833645
13,long,no distraction,none,9,5,109,-0.0,0.44182361372488027,-0.8637204181268637,1.0868971069742297
13,long,no distraction,none,9,6,110,0.13,0.45512663972270784,0.024788601767257334,1.1840669044009446
13,long,no distraction,none,9,7,111,-0.0,0.4688473595506047,-0.8637204181268637,1.2842876787152375
13,long,no distraction,none,9,8,112,-0.0,0.4689786192309672,-0.8637204181268637,1.2852464437776527
13,long,no distraction,none,9,9,113,0.29,0.40819481636457033,1.1183381647138677,0.8412610067562051
13,long,no distraction,none,9,10,114,-0.0,0.482195817244131,-0.8637204181268637,1.3817893246002295
13,long,no distraction,none,9,11,115,0.32,0.30090570090792573,1.3233787077663572,0.05758505087097549
13,long,no distraction,none,9,12,116,0.35,0.30367128912524693,1.5284192508188466,0.07778584179528816
13,long,no distraction,none,9,13,117,0.33,0.4050641493729454,1.3917255554505206,0.8183935570920176
13,long,no distraction,none,10,0,118,0.36,0.37479137301770066,1.5967660985030099,0.5972709684070261
13,long,no distraction,none,10,1,119,-0.0,0.5195043398872591,-0.8637204181268637,1.6543033817865251
13,long,no distraction,none,10,2,120,0.32,0.4078795750459026,1.3233787077663572,0.8389583776340432
13,long,no distraction,none,10,3,121,0.34,0.3701203905919026,1.4600724031346837,0.5631525342874009
13,long,no distraction,none,10,4,122,0.17,0.3931486328585658,0.29817599250391,0.7313585978183895
13,long,no distraction,none,10,5,123,-0.0,0.3986417745556266,-0.8637204181268637,0.7714823610905054
13,long,no distraction,none,10,6,124,-0.0,0.3909757869025118,-0.8637204181268637,0.715487396677859
13,long,no distraction,none,10,7,125,0.17,0.41995339584745506,0.29817599250391,0.9271496449175092
13,long,no distraction,none,10,8,126,0.37,0.3295171564021875,1.665112946187173,0.26657279057131844
13,long,no distraction,none,10,9,127,0.17,0.3764043573350852,0.29817599250391,0.6090527509426927
13,long,no distraction,none,10,10,128,-0.0,0.4342731763623893,-0.8637204181268637,1.0317461609326182
13,long,no distraction,none,10,11,129,0.3,0.27266376648186286,1.1866850123980308,-0.14870358207368256
13,long,no distraction,none,10,12,130,0.37,0.28293320937341937,1.665112946187173,-0.07369210080462989
13,long,no distraction,none,10,13,131,-0.0,0.3595310324933897,-0.8637204181268637,0.4858042842366623
13,long,no distraction,static,1,0,0,0.35,0.20782156317043535,1.5284192508188466,-0.622332947415237
13,long,no distraction,static,1,1,1,0.35,0.17328634714292718,1.5284192508188466,-0.8745898358877408
13,long,no distraction,static,1,2,2,-0.0,0.0891942645871377,-0.8637204181268637,-1.4888268244098286
13,long,no distraction,static,1,3,3,-0.0,0.18381016435712713,-0.8637204181268637,-0.7977203186044867
13,long,no distraction,static,1,4,4,-0.0,0.19327205692483046,-0.8637204181268637,-0.7286074577991921
13,long,no distraction,static,1,5,5,-0.0,0.18557388524994706,-0.8637204181268637,-0.7848375051828964
13,long,no distraction,static,1,6,6,-0.0,0.15832799158553135,-0.8637204181268637,-0.9838507198089095
13,long,no distraction,static,1,7,7,0.27,0.24286327454341183,0.9816444693455416,-0.36637644577767103
13,long,no distraction,static,1,8,8,-0.0,0.10343172688935856,-0.8637204181268637,-1.3848315884384628
13,long,no distraction,static,1,9,9,-0.0,0.20751582365022964,-0.8637204181268637,-0.624566172190456
13,long,no distraction,static,1,10,10,-0.0,0.1388851814319467,-0.8637204181268637,-1.125867575548229
13,long,no distraction,static,2,0,11,-0.0,0.08427656702276676,-0.8637204181268637,-1.5247473492749086
13,long,no distraction,static,2,1,12,-0.0,0.12110390965582904,-0.8637204181268637,-1.2557479934889946
13,long,no distraction,static,2,2,13,-0.0,0.18506663639328486,-0.8637204181268637,-0.7885426222483557
13,long,no distraction,static,2,3,14,-0.0,0.16119653988788246,-0.8637204181268637,-0.962897873629873
13,long,no distraction,static,2,4,15,-0.0,0.11758067707934534,-0.8637204181268637,-1.2814828748460658
13,long,no distraction,static,2,5,16,-0.0,0.1338485281601945,-0.8637204181268637,-1.1626569930991446
13,long,no distraction,static,2,6,17,-0.0,0.17881607046825226,-0.8637204181268637,-0.8341988680406235
13,long,no distraction,static,2,7,18,-0.0,0.16549095556790708,-0.8637204181268637,-0.9315300102759079
13,long,no distraction,static,2,8,19,-0.0,0.3510484706752155,-0.8637204181268637,0.42384478617462923
13,long,no distraction,static,2,9,20,0.35,0.23574083406758833,1.5284192508188466,-0.41840115792456334
13,long,no distraction,static,2,10,21,-0.0,0.10009546624415075,-0.8637204181268637,-1.4092007636254094
13,long,no distraction,static,2,11,22,0.27,0.25357222416303266,0.9816444693455416,-0.288154658842775
13,long,no distraction,static,2,12,23,-0.0,0.2659794825617332,-0.8637204181268637,-0.1975278506699939
13,long,no distraction,static,2,13,24,-0.0,0.4427625102316557,-0.8637204181268637,1.0937551243443315
13,long,no distraction,static,3,0,25,0.35,0.3394713992007835,1.5284192508188466,0.3392819438447065
13,long,no distraction,static,3,1,26,-0.0,0.4240998298752971,-0.8637204181268637,0.9574366002759701
13,long,no distraction,static,3,2,27,-0.0,0.5015750319704262,-0.8637204181268637,1.5233416578475993
13,long,no distraction,static,3,3,28,-0.0,0.11212875818997677,-0.8637204181268637,-1.3213055328002288
13,long,no distraction,static,3,4,29,-0.0,0.08864180454006071,-0.8637204181268637,-1.4928621792884547
13,long,no distraction,static,3,5,30,-0.0,0.08999829504546515,-0.8637204181268637,-1.482953914233351
13,long,no distraction,static,3,6,31,-0.0,0.14898588135426688,-0.8637204181268637,-1.0520886499503863
13,long,no distraction,static,3,7,32,0.37,0.2888832202178952,1.665112946187173,-0.030231210888389117
13,long,no distraction,static,3,8,33,-0.0,0.34306607682770685,-0.8637204181268637,0.36553868399386696
13,long,no distraction,static,3,9,34,-0.0,0.219426477830549,-0.8637204181268637,-0.5375667290479493
13,long,no distraction,static,3,10,35,0.35,0.28100596878776235,1.5284192508188466,-0.08776931732148986
13,long,no distraction,static,3,11,36,-0.0,0.4291474026216469,-0.8637204181268637,0.9943057773594032
13,long,no distraction,static,4,0,37,-0.0,0.21626233445751575,-0.8637204181268637,-0.560678701514735
13,long,no distraction,static,4,1,38,-0.0,0.3341695620468472,-0.8637204181268637,0.30055553360379217
13,long,no distraction,static,4,2,39,-0.0,0.11407274463099484,-0.8637204181268637,-1.3071059988968254
13,long,no distraction,static,4,3,40,-0.0,0.10455784602578937,-0.8637204181268637,-1.3766060337125532
13,long,no distraction,static,4,4,41,-0.0,0.1531230917226378,-0.8637204181268637,-1.0218690673176865
13,long,no distraction,static,4,5,42,-0.0,0.16342306435392173,-0.8637204181268637,-0.9466345865126418
13,long,no distraction,static,4,6,43,0.35,0.21741469413192238,1.5284192508188466,-0.5522614770318922
13,long,no distraction,static,4,7,44,-0.0,0.18773022556512564,-0.8637204181268637,-0.7690868668211298
13,long,no distraction,static,4,8,45,0.35,0.26450360852407256,1.5284192508188466,-0.20830813338839582
13,long,no distraction,static,4,9,46,0.35,0.23945131114741697,1.5284192508188466,-0.39129857943886426
13,long,no distraction,static,4,10,47,-0.0,0.36532605287580466,-0.8637204181268637,0.5281330714415361
13,long,no distraction,static,4,11,48,0.27,0.23480898412666992,0.9816444693455416,-0.4252077047963747
13,long,no distraction,static,4,12,49,-0.0,0.2549114900629436,-0.8637204181268637,-0.27837220812696745
13,long,no distraction,static,5,0,50,0.35,0.1882185910564493,1.5284192508188466,-0.7655196802374257
