user_id,duration_text,condition_text,threshold_text,trial,accuracy,resptime,gaze_entropy_raw,gaze_entropy_limit,q1,q2,q3,q4,q5,q6,center_distance,resptime_norm,gaze_entropy_raw_norm,gaze_entropy_limit_norm,q1_norm,q2_norm,q3_norm,q4_norm,q5_norm,q6_norm,center_distance_norm
14,long,no distraction,static,1.0,1.0,0.5975611209869385,0.37,0.37,4.0,4.0,1.0,1.0,1.0,2.0,0.35928217464226037,-1.214683489752759,1.3207798226908278,1.3207798226908278,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,0.7665294023106907
14,long,no distraction,static,2.0,1.0,0.5002548694610596,0.34,0.34,4.0,4.0,1.0,1.0,1.0,2.0,0.37986800404555865,-1.609527429599604,1.0980053307328843,1.0980053307328843,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,0.9664293914627365
14,long,no distraction,static,3.0,0.0,0.5803208351135254,0.37,0.37,4.0,4.0,1.0,1.0,1.0,2.0,0.3501048491930375,-1.284640170763474,1.3207798226908278,1.3207798226908278,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,0.6774124072261736
14,long,no distraction,static,4.0,1.0,0.6704080104827881,0.37,0.37,4.0,4.0,1.0,1.0,1.0,2.0,0.3932567594309175,-0.9190893999272005,1.3207798226908278,1.3207798226908278,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,1.0964417414078793
14,long,no distraction,static,5.0,1.0,0.8068370819091797,0.27,0.27,4.0,4.0,1.0,1.0,1.0,2.0,0.4708863470849006,-0.36549503957598806,0.5781981828310161,0.5781981828310161,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,1.8502687272383698
14,long,no distraction,static,6.0,1.0,0.6719138622283936,0.37,0.37,4.0,4.0,1.0,1.0,1.0,2.0,0.3604362920328923,-0.912979037779482,1.3207798226908278,1.3207798226908278,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,0.7777365317076993
14,long,no distraction,static,7.0,1.0,1.504249095916748,0.35,0.35,4.0,4.0,1.0,1.0,1.0,2.0,0.45758817514916683,2.4644249603125727,1.1722634947188653,1.1722634947188653,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,1.721135993569193
14,long,no distraction,static,8.0,1.0,0.8085799217224121,0.25,0.25,4.0,4.0,1.0,1.0,1.0,2.0,0.48751716968839476,-0.358423040320158,0.4296818548590536,0.4296818548590536,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,2.0117633744977814
14,long,no distraction,static,9.0,1.0,0.7193398475646973,0.37,0.37,4.0,4.0,1.0,1.0,1.0,2.0,0.3511272040733688,-0.7205364905879003,1.3207798226908278,1.3207798226908278,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,0.6873400484925981
14,long,no distraction,static,10.0,1.0,0.8557450771331787,0.36,0.36,4.0,4.0,1.0,1.0,1.0,2.0,0.3611868598469786,-0.16703887441255416,1.2465216587048464,1.2465216587048464,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,0.665150368495508,0.7850249675999007
14,long,no distraction,filtered,1.0,1.0,0.7522189617156982,0.27,0.27,4.0,4.0,1.0,1.0,1.0,3.0,0.22991750550239598,-0.5871214348594124,0.5781981828310161,0.5781981828310161,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.48967434110387303
14,long,no distraction,filtered,2.0,1.0,0.9188997745513916,0.1,0.1,4.0,4.0,1.0,1.0,1.0,3.0,0.18027286024553454,0.08922677303981624,-0.6841906049306642,-0.6841906049306642,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.9717517864126222
14,long,no distraction,filtered,3.0,1.0,1.1637659072875977,0.23,0.23,4.0,4.0,1.0,1.0,1.0,3.0,0.2024281397058214,1.0828310591828374,0.2811655268870913,0.2811655268870913,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.7566115539252055
14,long,no distraction,filtered,4.0,1.0,1.259171962738037,0.33,0.33,4.0,4.0,1.0,1.0,1.0,3.0,0.263735646117409,1.4699644882131346,1.0237471667469031,1.0237471667469031,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.16128116297910264
14,long,no distraction,filtered,5.0,1.0,0.9922850131988524,0.08,0.08,4.0,4.0,1.0,1.0,1.0,3.0,0.20184282630222453,0.3870053463564363,-0.8327069329026265,-0.8327069329026265,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.7622952764868439
14,long,no distraction,filtered,6.0,1.0,1.0118939876556396,0.17,0.17,4.0,4.0,1.0,1.0,1.0,3.0,0.1973916005901264,0.46657356123947374,-0.16438345702879584,-0.16438345702879584,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.8055191832884401
14,long,no distraction,filtered,7.0,1.0,0.60247802734375,0.16,0.16,4.0,4.0,1.0,1.0,1.0,3.0,0.21603970128705668,-1.1947319383638417,-0.23864162101477707,-0.23864162101477707,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.6244356304234115
14,long,no distraction,filtered,8.0,1.0,0.74149489402771,0.27,0.27,4.0,4.0,1.0,1.0,1.0,3.0,0.23589988186235653,-0.630636965164096,0.5781981828310161,0.5781981828310161,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.4315820997843193
14,long,no distraction,filtered,9.0,1.0,1.3507521152496338,0.2,0.2,4.0,4.0,1.0,1.0,1.0,3.0,0.2077707263464143,1.841573379342159,0.05839103492914772,0.05839103492914772,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.7047320308525393
14,long,no distraction,filtered,10.0,1.0,0.9450550079345704,0.21,0.21,4.0,4.0,1.0,1.0,1.0,3.0,0.22139710343690458,0.19535803629047693,0.13264919891512877,0.13264919891512877,-0.2886751345948135,-0.28867513459481187,-0.3057089202578712,-0.28867513459481287,-0.3057089202578712,1.9841773704272783,-0.5724122404177528
10,short,with distraction,none,1.0,1.0,0.8620920181274414,0.32,0.32,6.0,6.0,1.0,1.0,1.0,1.0,0.2503754462077883,0.5028483163649449,1.4032499972959835,1.4032499972959835,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,1.4821342880637667
10,short,with distraction,none,2.0,1.0,0.7917089462280273,0.19,0.19,6.0,6.0,1.0,1.0,1.0,1.0,0.19143270538551152,0.11534569585908261,0.32645052020427384,0.32645052020427384,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,0.16908299508087168
10,short,with distraction,none,3.0,1.0,0.8272089958190918,0.18,0.18,6.0,6.0,1.0,1.0,1.0,1.0,0.17064472905022654,0.310795565740935,0.24361979119721922,0.24361979119721922,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,-0.2940050599494377
10,short,with distraction,none,4.0,1.0,0.943821907043457,0.28,0.28,6.0,6.0,1.0,1.0,1.0,1.0,0.1973066336364156,0.9528222273341923,1.0719270812677653,1.0719270812677653,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,0.29993488586745337
10,short,with distraction,none,5.0,1.0,0.9394969940185548,-0.0,-0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.10327988387573289,0.9290108891049568,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,-1.7946732647868242
10,short,with distraction,none,6.0,1.0,0.974457025527954,0.05,0.05,6.0,6.0,1.0,1.0,1.0,1.0,0.14268836169448676,1.1214876233148554,-0.8331796858944903,-0.8331796858944903,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,-0.9167813983324922
10,short,with distraction,none,7.0,1.0,0.941857099533081,-0.0,-0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.12220378948079216,0.9420047390019357,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,-1.3731106028479978
10,short,with distraction,none,8.0,1.0,0.943251132965088,-0.0,-0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.1598377504011714,0.9496797607564205,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,-0.534749163301642
10,short,with distraction,none,9.0,1.0,0.8032059669494629,-0.0,-0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.10398349303795047,0.1786439512113552,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,-1.778999156197438
10,short,with distraction,none,10.0,1.0,0.809718132019043,0.08,0.08,6.0,6.0,1.0,1.0,1.0,1.0,0.1884462959460613,0.2144974733940099,-0.5846874988733266,-0.5846874988733266,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,0.10255556997062944
10,short,with distraction,static,1.0,1.0,0.7840862274169922,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.11900350598536188,0.07337788406938373,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-1.444402441723573
10,short,with distraction,static,2.0,1.0,0.8145020008087158,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.09343321950854641,0.24083564878373553,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-2.0140247099102644
10,short,with distraction,static,3.0,1.0,0.8137631416320801,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.14969171222779248,0.23676776911601763,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.7607696767076625
10,short,with distraction,static,4.0,1.0,1.074035882949829,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.20137339526445577,1.6697312159375508,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,0.3905290207763145
10,short,with distraction,static,5.0,1.0,0.8445019721984863,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.1643146149205742,0.4060041646628179,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.4350192786083698
10,short,with distraction,static,6.0,1.0,0.777155876159668,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.15274772288565214,0.035221986624651855,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.6926917643185669
10,short,with distraction,static,7.0,1.0,0.8057758808135986,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.16433383090333736,0.19279292666741565,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.43459120942357926
10,short,with distraction,static,8.0,1.0,0.7808718681335449,0.37,0.37,6.0,6.0,2.0,2.0,2.0,2.0,0.2510759330763281,0.05568083544719179,1.8174036423312565,1.8174036423312565,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,1.4977388421720836
10,short,with distraction,static,9.0,1.0,0.6800210475921631,0.35,0.35,6.0,6.0,2.0,2.0,2.0,2.0,0.21961927532546224,-0.499565705877431,1.6517421843171471,1.6517421843171471,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,0.796987493380303
10,short,with distraction,static,10.0,1.0,0.7782130241394043,-0.0,-0.0,6.0,6.0,2.0,2.0,2.0,2.0,0.163118183375259,0.04104224427120274,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.4616718564428217
10,short,with distraction,filtered,1.0,1.0,0.7522187232971191,0.26,0.26,6.0,6.0,2.0,2.0,2.0,2.0,0.1974845618179371,-0.10207256192819956,0.906265623253656,0.906265623253656,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,0.3038985432329864
10,short,with distraction,filtered,2.0,1.0,0.8045778274536133,0.11,0.11,6.0,6.0,2.0,2.0,2.0,2.0,0.1635698807359995,0.18619689719652746,-0.33619531185216284,-0.33619531185216284,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.4516095180567325
10,short,with distraction,filtered,3.0,1.0,0.7040998935699463,0.22,0.22,6.0,6.0,2.0,2.0,2.0,2.0,0.2243428904124349,-0.36699667097536515,0.5749427072254376,0.5749427072254376,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,0.9022141728827745
10,short,with distraction,filtered,4.0,1.0,0.6751251220703125,0.37,0.37,6.0,6.0,2.0,2.0,2.0,2.0,0.2404139440587591,-0.5265208233271202,1.8174036423312565,1.8174036423312565,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,1.2602246331280866
10,short,with distraction,filtered,5.0,1.0,0.6782550811767578,0.36,0.36,6.0,6.0,2.0,2.0,2.0,2.0,0.22622642209596078,-0.5092884502139223,1.7345729133242018,1.7345729133242018,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,0.9441730923006035
10,short,with distraction,filtered,6.0,1.0,0.6878631114959717,0.28,0.28,6.0,6.0,2.0,2.0,2.0,2.0,0.29784742031731865,-0.45639026282142026,1.0719270812677653,1.0719270812677653,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,2.539654452810012
10,short,with distraction,filtered,7.0,1.0,0.9558110237121582,0.32,0.32,6.0,6.0,2.0,2.0,2.0,2.0,0.2603607786350555,1.018829777179582,1.4032499972959835,1.4032499972959835,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,1.7045748035806836
10,short,with distraction,filtered,8.0,1.0,1.0908799171447754,0.32,0.32,6.0,6.0,2.0,2.0,2.0,2.0,0.2550821008307166,1.7624681086915366,1.4032499972959835,1.4032499972959835,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,1.5869831439541637
10,short,with distraction,filtered,9.0,1.0,1.0780351161956787,0.12,0.12,6.0,6.0,2.0,2.0,2.0,2.0,0.17133307789556373,1.69174948426485,-0.2533645828451083,-0.2533645828451083,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.2786709012594215
10,short,with distraction,filtered,10.0,1.0,0.8541450500488281,0.04,0.04,6.0,6.0,2.0,2.0,2.0,2.0,0.16647152119834754,0.4590953105293937,-0.9160104149015449,-0.9160104149015449,0.5258758927213284,0.4221585268381751,-0.007775570213191161,0.07283212659292017,0.07283212659292017,0.07283212659292017,-0.3869704682313192
10,short,no distraction,none,1.0,1.0,0.5732331275939941,-0.0,-0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.1401685236670491,-1.087499675238682,-1.2473333309297634,-1.2473333309297634,0.5258758927213284,0.4221585268381751,-0.9330684255829426,-0.8901704361356916,-0.8901704361356916,-0.8901704361356916,-0.972915139890435
